ICDO3.2,ICDO3.2_c,idd,beh,type,Level,Term_used,Term_raw
9741/3,9741,2621,/3,cancer,Related,Systemic mastocytosis with associated hematological clonal non-mast cell disorder,Systemic mastocytosis with associated hematological clonal non-mast cell disorder
9742/3,9742,2622,/3,cancer,Preferred,Mast cell leukemia,Mast cell leukemia
9749/3,9749,2623,/3,cancer,Preferred,Erdheim-Chester disease,Erdheim-Chester disease
9750/3,9750,2625,/3,cancer,Preferred,Malignant histiocytosis,Malignant histiocytosis
9750/3,9750,2626,/3,cancer,Related,Histiocytic medullary reticulosis,Histiocytic medullary reticulosis
9751/1,9751,2627,/1,,Preferred,"Langerhans cell histiocytosis","Langerhans cell histiocytosis"
9751/1,9751,2628,/1,,Related,"Langerhans cell histiocytosis, totic","Langerhans cell histiocytosis, totic"
9751/1,9751,2629,/1,,Related,"Langerhans cell histiocytosis, polystotic","Langerhans cell histiocytosis, polystotic"
9751/3,9751,2630,/3,cancer,Preferred,"Langerhans cell histiocytosis, disseminated","Langerhans cell histiocytosis, disseminated"
9751/3,9751,2631,/3,cancer,Synonym,Langerhans cell granulomatosis,Langerhans cell granulomatosis
9751/3,9751,2632,/3,cancer,Related,Eosinophilic granuloma,Eosinophilic granuloma
9751/3,9751,2633,/3,cancer,Related,Acute progressive histiocytosis X,Acute progressive histiocytosis X
9751/3,9751,2634,/3,cancer,Related,"Histiocytosis X","Histiocytosis X"
9751/3,9751,2635,/3,cancer,Related,Hand-Schuller-Christian disease,Hand-Schuller-Christian disease
9751/3,9751,2636,/3,cancer,Related,Letterer-Siwe disease,Letterer-Siwe disease
9751/3,9751,2637,/3,cancer,Related,Nonlipid reticuloendotheliosis,Nonlipid reticuloendotheliosis
9755/3,9755,2638,/3,cancer,Preferred,Histiocytic sarcoma,Histiocytic sarcoma
9755/3,9755,2639,/3,cancer,Related,True histiocytic lymphoma,True histiocytic lymphoma
9756/3,9756,2640,/3,cancer,Preferred,Langerhans cell sarcoma,Langerhans cell sarcoma
9757/3,9757,2641,/3,cancer,Preferred,Interdigitating dendritic cell sarcoma,Interdigitating dendritic cell sarcoma
9757/3,9757,2642,/3,cancer,Synonym,Interdigitating cell sarcoma,Interdigitating cell sarcoma
9757/3,9757,2643,/3,cancer,Related,"Dendritic cell sarcoma","Dendritic cell sarcoma"
9757/3,9757,2644,/3,cancer,Related,Indeterminate dendritic cell tumor,Indeterminate dendritic cell tumor
9758/3,9758,2645,/3,cancer,Preferred,Follicular dendritic cell sarcoma,Follicular dendritic cell sarcoma
9758/3,9758,2646,/3,cancer,Related,Follicular dendritic cell tumor,Follicular dendritic cell tumor
9759/3,9759,2647,/3,cancer,Preferred,Fibroblastic reticular cell tumor,Fibroblastic reticular cell tumor
9760/3,9760,2649,/3,cancer,Preferred,"Immunoproliferative disease","Immunoproliferative disease"
9761/1,9761,2650,/1,,Preferred,IgM monoclonal gammopathy of undetermined significance,IgM monoclonal gammopathy of undetermined significance
9761/3,9761,2651,/3,cancer,Preferred,Waldenstrom macroglobulinemia,Waldenstrom macroglobulinemia
9762/3,9762,2652,/3,cancer,Preferred,"Heavy chain disease","Heavy chain disease"
9762/3,9762,2653,/3,cancer,Related,Alpha heavy chain disease,Alpha heavy chain disease
9762/3,9762,2654,/3,cancer,Related,Gamma heavy chain disease,Gamma heavy chain disease
9762/3,9762,2655,/3,cancer,Synonym,Franklin disease,Franklin disease
9762/3,9762,2656,/3,cancer,Related,Mu heavy chain disease,Mu heavy chain disease
9764/3,9764,2657,/3,cancer,Preferred,Immunoproliferative small intestinal disease,Immunoproliferative small intestinal disease
9764/3,9764,2658,/3,cancer,Synonym,Mediterranean lymphoma,Mediterranean lymphoma
9765/1,9765,2659,/1,,Preferred,"Monoclonal gammopathy of undetermined significance","Monoclonal gammopathy of undetermined significance"
9765/1,9765,2660,/1,,Synonym,MGUS,MGUS
9765/1,9765,2661,/1,,Synonym,"Monoclonal gammopathy","Monoclonal gammopathy"
9766/1,9766,2662,/1,,Preferred,Angiocentric immunoproliferative lesion,Angiocentric immunoproliferative lesion
9766/1,9766,2663,/1,,Related,"Lymphomatoid granulomatosis","Lymphomatoid granulomatosis"
9766/1,9766,2664,/1,,Related,"Lymphomatoid granulomatosis, grade 1","Lymphomatoid granulomatosis, grade 1"
9766/1,9766,2665,/1,,Related,"Lymphomatoid granulomatosis, grade 2","Lymphomatoid granulomatosis, grade 2"
9766/3,9766,2666,/3,cancer,Preferred,"Lymphomatoid granulomatosis, grade 3","Lymphomatoid granulomatosis, grade 3"
9767/1,9767,2667,/1,,Preferred,Angioimmunoblastic lymphadenopathy (AIL),Angioimmunoblastic lymphadenopathy (AIL)
9767/1,9767,2668,/1,,Synonym,Immunoblastic lymphadenopathy (IBL),Immunoblastic lymphadenopathy (IBL)
9768/1,9768,2669,/1,,Preferred,T-gamma lymphoproliferative disease,T-gamma lymphoproliferative disease
9769/1,9769,2670,/1,,Preferred,Immunoglobulin deposition disease,Immunoglobulin deposition disease
9769/1,9769,2671,/1,,Synonym,Primary amyloidosis,Primary amyloidosis
9769/1,9769,2672,/1,,Synonym,Systemic light chain disease,Systemic light chain disease
9800/3,9800,2675,/3,cancer,Preferred,"Leukemia","Leukemia"
9800/3,9800,2676,/3,cancer,Related,"Aleukemic leukemia","Aleukemic leukemia"
9800/3,9800,2677,/3,cancer,Related,"Chronic leukemia","Chronic leukemia"
9800/3,9800,2678,/3,cancer,Related,"Subacute leukemia","Subacute leukemia"
9801/3,9801,2679,/3,cancer,Preferred,"Acute leukemia","Acute leukemia"
9801/3,9801,2680,/3,cancer,Synonym,Blast cell leukemia,Blast cell leukemia
9801/3,9801,2681,/3,cancer,Synonym,Stem cell leukemia,Stem cell leukemia
9801/3,9801,2682,/3,cancer,Synonym,Undifferentiated leukemia,Undifferentiated leukemia
9805/3,9805,2683,/3,cancer,Preferred,Acute biphenotypic leukemia,Acute biphenotypic leukemia
9805/3,9805,2684,/3,cancer,Related,Acute bilineal leukemia,Acute bilineal leukemia
9805/3,9805,2685,/3,cancer,Related,Acute mixed lineage leukemia,Acute mixed lineage leukemia
9806/3,9806,2686,/3,cancer,Preferred,Mixed phenotype acute leukemia with t(9;22)(q34;q11.2); BCR-ABL1,Mixed phenotype acute leukemia with t(9;22)(q34;q11.2); BCR-ABL1
9807/3,9807,2687,/3,cancer,Preferred,Mixed phenotype acute leukemia with t(v;11q23); MLL rearranged,Mixed phenotype acute leukemia with t(v;11q23); MLL rearranged
9808/3,9808,2688,/3,cancer,Preferred,"Mixed phenotype acute leukemia, B/myeloid","Mixed phenotype acute leukemia, B/myeloid"
9809/3,9809,2689,/3,cancer,Preferred,"Mixed phenotype acute leukemia, T/myeloid","Mixed phenotype acute leukemia, T/myeloid"
9811/3,9811,2691,/3,cancer,Preferred,"B lymphoblastic leukemia/lymphoma","B lymphoblastic leukemia/lymphoma"
9811/3,9811,2692,/3,cancer,Synonym,c-ALL,c-ALL
9811/3,9811,2693,/3,cancer,Synonym,Common ALL,Common ALL
9811/3,9811,2694,/3,cancer,Synonym,Common precursor B ALL,Common precursor B ALL
9811/3,9811,2695,/3,cancer,Synonym,Pre-B ALL,Pre-B ALL
9811/3,9811,2696,/3,cancer,Synonym,Pre-pre-B ALL,Pre-pre-B ALL
9811/3,9811,2697,/3,cancer,Synonym,Pro-B ALL,Pro-B ALL
9811/3,9811,2698,/3,cancer,Synonym,Precursor B-cell lymphoblastic lymphoma,Precursor B-cell lymphoblastic lymphoma
9811/3,9811,2699,/3,cancer,Related,B lymphoblastic leukemia/lymphoma with iAMP21,B lymphoblastic leukemia/lymphoma with iAMP21
9812/3,9812,2700,/3,cancer,Preferred,B lymphoblastic leukemia/lymphoma with t(9;22)(q34;q11.2); BCR-ABL1,B lymphoblastic leukemia/lymphoma with t(9;22)(q34;q11.2); BCR-ABL1
9813/3,9813,2701,/3,cancer,Preferred,B lymphoblastic leukemia/lymphoma with t(v;11q23); MLL rearranged,B lymphoblastic leukemia/lymphoma with t(v;11q23); MLL rearranged
9814/3,9814,2702,/3,cancer,Preferred,B lymphoblastic leukemia/lymphoma with t(12;21)(p13;q22); TEL-AML1(ETV6-RUNX1),B lymphoblastic leukemia/lymphoma with t(12;21)(p13;q22); TEL-AML1(ETV6-RUNX1)
9815/3,9815,2703,/3,cancer,Preferred,B lymphoblastic leukemia/lymphoma with hyperdiploidy,B lymphoblastic leukemia/lymphoma with hyperdiploidy
9816/3,9816,2704,/3,cancer,Preferred,B lymphoblastic leukemia/lymphoma with hypodiploidy(Hypodiploid ALL),B lymphoblastic leukemia/lymphoma with hypodiploidy(Hypodiploid ALL)
9817/3,9817,2705,/3,cancer,Preferred,B lymphoblastic leukemia/lymphoma with t(5;14)(q31;q32); IL3-IGH,B lymphoblastic leukemia/lymphoma with t(5;14)(q31;q32); IL3-IGH
9818/3,9818,2706,/3,cancer,Preferred,B lymphoblastic leukemia/lymphoma with t(1;19)(q23;p13.3); E2A-PBX1(TCF3-PBX1),B lymphoblastic leukemia/lymphoma with t(1;19)(q23;p13.3); E2A-PBX1(TCF3-PBX1)
9819/3,9819,2707,/3,cancer,Preferred,"B lymphoblastic leukemia/lymphoma, BCR-ABL1-like","B lymphoblastic leukemia/lymphoma, BCR-ABL1-like"
9820/3,9820,2708,/3,cancer,Preferred,"Lymphoid leukemia","Lymphoid leukemia"
9820/3,9820,2709,/3,cancer,Related,"Lymphatic leukemia","Lymphatic leukemia"
9820/3,9820,2710,/3,cancer,Related,"Lymphocytic leukemia","Lymphocytic leukemia"
9820/3,9820,2711,/3,cancer,Related,Aleukemic lymphoid leukemia,Aleukemic lymphoid leukemia
9820/3,9820,2712,/3,cancer,Synonym,Aleukemic lymphatic leukemia,Aleukemic lymphatic leukemia
9820/3,9820,2713,/3,cancer,Synonym,Aleukemic lymphocytic leukemia,Aleukemic lymphocytic leukemia
9820/3,9820,2714,/3,cancer,Related,Lymphosarcoma cell leukemia,Lymphosarcoma cell leukemia
9820/3,9820,2715,/3,cancer,Related,Subacute lymphoid leukemia,Subacute lymphoid leukemia
9820/3,9820,2716,/3,cancer,Synonym,Subacute lymphatic leukemia,Subacute lymphatic leukemia
9820/3,9820,2717,/3,cancer,Synonym,Subacute lymphocytic leukemia,Subacute lymphocytic leukemia
9823/1,9823,2718,/1,,Preferred,"Monoclonal B-cell lymphocytosis, CLL type","Monoclonal B-cell lymphocytosis, CLL type"
9823/3,9823,2719,/3,cancer,Preferred,B-cell chronic lymphocytic leukemia/small lymphocytic lymphoma,B-cell chronic lymphocytic leukemia/small lymphocytic lymphoma
9823/3,9823,2720,/3,cancer,Synonym,Chronic lymphatic leukemia,Chronic lymphatic leukemia
9823/3,9823,2721,/3,cancer,Synonym,Chronic lymphocytic leukemia,Chronic lymphocytic leukemia
9823/3,9823,2722,/3,cancer,Synonym,"Chronic lymphocytic leukemia, B-cell type","Chronic lymphocytic leukemia, B-cell type"
9823/3,9823,2723,/3,cancer,Synonym,Chronic lymphoid leukemia,Chronic lymphoid leukemia
9823/3,9823,2724,/3,cancer,Synonym,"Malignant lymphoma, small B lymphocytic","Malignant lymphoma, small B lymphocytic"
9823/3,9823,2725,/3,cancer,Synonym,"Malignant lymphoma, lymphocytic","Malignant lymphoma, lymphocytic"
9823/3,9823,2726,/3,cancer,Synonym,"Malignant lymphoma, lymphocytic, diffuse","Malignant lymphoma, lymphocytic, diffuse"
9823/3,9823,2727,/3,cancer,Synonym,"Malignant lymphoma, small cell","Malignant lymphoma, small cell"
9823/3,9823,2728,/3,cancer,Synonym,"Malignant lymphoma, small lymphocytic","Malignant lymphoma, small lymphocytic"
9823/3,9823,2729,/3,cancer,Synonym,"Malignant lymphoma, lymphocytic, well differentiated, diffuse","Malignant lymphoma, lymphocytic, well differentiated, diffuse"
9823/3,9823,2730,/3,cancer,Synonym,"Malignant lymphoma, small cell diffuse","Malignant lymphoma, small cell diffuse"
9823/3,9823,2731,/3,cancer,Synonym,"Malignant lymphoma, small lymphocytic, diffuse","Malignant lymphoma, small lymphocytic, diffuse"
9827/3,9827,2732,/3,cancer,Preferred,Adult T-cell leukemia/lymphoma (HTLV-1 positive),Adult T-cell leukemia/lymphoma (HTLV-1 positive)
9827/3,9827,2733,/3,cancer,Synonym,Adult T-cell leukemia,Adult T-cell leukemia
9827/3,9827,2734,/3,cancer,Synonym,Adult T-cell lymphoma,Adult T-cell lymphoma
9827/3,9827,2735,/3,cancer,Synonym,Adult T-cell lymphoma/leukemia,Adult T-cell lymphoma/leukemia
9831/3,9831,2736,/3,cancer,Preferred,T-cell large granular lymphocytic leukemia,T-cell large granular lymphocytic leukemia
9831/3,9831,2737,/3,cancer,Synonym,"Large granular lymphocytosis","Large granular lymphocytosis"
9831/3,9831,2738,/3,cancer,Synonym,NK-cell large granular lymphocytic leukemia,NK-cell large granular lymphocytic leukemia
9831/3,9831,2739,/3,cancer,Synonym,T-cell large granular lymphocytosis,T-cell large granular lymphocytosis
9831/3,9831,2740,/3,cancer,Related,Chronic lymphoproliferative disorder of NK cells,Chronic lymphoproliferative disorder of NK cells
9832/3,9832,2741,/3,cancer,Preferred,"Prolymphocytic leukemia","Prolymphocytic leukemia"
9833/3,9833,2742,/3,cancer,Preferred,"Prolymphocytic leukemia, B-cell type","Prolymphocytic leukemia, B-cell type"
9834/3,9834,2743,/3,cancer,Preferred,"Prolymphocytic leukemia, T-cell type","Prolymphocytic leukemia, T-cell type"
9835/3,9835,2744,/3,cancer,Preferred,"Precursor cell lymphoblastic leukemia","Precursor cell lymphoblastic leukemia"
9835/3,9835,2745,/3,cancer,Synonym,"Acute lymphoblastic leukemia","Acute lymphoblastic leukemia"
9835/3,9835,2746,/3,cancer,Synonym,"Acute lymphoblastic leukemia, L2 type","Acute lymphoblastic leukemia, L2 type"
9835/3,9835,2747,/3,cancer,Synonym,"Acute lymphoblastic leukemia-lymphoma","Acute lymphoblastic leukemia-lymphoma"
9835/3,9835,2748,/3,cancer,Synonym,"Lymphoblastic leukemia","Lymphoblastic leukemia"
9835/3,9835,2749,/3,cancer,Synonym,Acute lymphatic leukemia,Acute lymphatic leukemia
9835/3,9835,2750,/3,cancer,Synonym,Acute lymphocytic leukemia,Acute lymphocytic leukemia
9835/3,9835,2751,/3,cancer,Synonym,Acute lymphoid leukemia,Acute lymphoid leukemia
9835/3,9835,2752,/3,cancer,Synonym,FAB L1,FAB L1
9835/3,9835,2753,/3,cancer,Synonym,FAB L2,FAB L2
9835/3,9835,2754,/3,cancer,Synonym,"Precursor cell lymphoblastic leukemia, not phenotyped","Precursor cell lymphoblastic leukemia, not phenotyped"
9835/3,9835,2755,/3,cancer,Synonym,"Acute lymphoblastic leukemia, precursor-cell type","Acute lymphoblastic leukemia, precursor-cell type"
9837/3,9837,2756,/3,cancer,Preferred,Precursor T-cell lymphoblastic leukemia,Precursor T-cell lymphoblastic leukemia
9837/3,9837,2757,/3,cancer,Synonym,Cortical T ALL,Cortical T ALL
9837/3,9837,2758,/3,cancer,Synonym,Mature T ALL,Mature T ALL
9837/3,9837,2759,/3,cancer,Synonym,Pre-T ALL,Pre-T ALL
9837/3,9837,2760,/3,cancer,Synonym,Pro-T ALL,Pro-T ALL
9837/3,9837,2761,/3,cancer,Synonym,Precursor T-cell lymphoblastic lymphoma,Precursor T-cell lymphoblastic lymphoma
9837/3,9837,2762,/3,cancer,Related,T lymphoblastic leukemia/lymphoma,T lymphoblastic leukemia/lymphoma
9837/3,9837,2763,/3,cancer,Related,Early T-cell precursor acute lymphoblastic leukemia,Early T-cell precursor acute lymphoblastic leukemia
9840/3,9840,2765,/3,cancer,Preferred,Acute erythroid leukemia,Acute erythroid leukemia
9840/3,9840,2766,/3,cancer,Synonym,"Acute myeloid leukemia, M6 type","Acute myeloid leukemia, M6 type"
9840/3,9840,2767,/3,cancer,Synonym,Acute erythremia,Acute erythremia
9840/3,9840,2768,/3,cancer,Synonym,Acute erythremic myelosis,Acute erythremic myelosis
9840/3,9840,2769,/3,cancer,Synonym,AML M6,AML M6
9840/3,9840,2770,/3,cancer,Synonym,Di Guglielmo disease,Di Guglielmo disease
9840/3,9840,2771,/3,cancer,Synonym,"Erythremic myelosis","Erythremic myelosis"
9840/3,9840,2772,/3,cancer,Synonym,Erythroleukemia,Erythroleukemia
9840/3,9840,2773,/3,cancer,Synonym,FAB M6,FAB M6
9840/3,9840,2774,/3,cancer,Synonym,M6A,M6A
9840/3,9840,2775,/3,cancer,Synonym,M6B,M6B
9860/3,9860,2776,/3,cancer,Preferred,"Myeloid leukemia","Myeloid leukemia"
9860/3,9860,2777,/3,cancer,Synonym,"Granulocytic leukemia","Granulocytic leukemia"
9860/3,9860,2778,/3,cancer,Synonym,"Myelocytic leukemia","Myelocytic leukemia"
9860/3,9860,2779,/3,cancer,Synonym,"Myelogenous leukemia","Myelogenous leukemia"
9860/3,9860,2780,/3,cancer,Synonym,"Myelomonocytic leukemia","Myelomonocytic leukemia"
9860/3,9860,2781,/3,cancer,Synonym,"Non-lymphocytic leukemia","Non-lymphocytic leukemia"
9860/3,9860,2782,/3,cancer,Related,Aleukemic myeloid leukemia,Aleukemic myeloid leukemia
9860/3,9860,2783,/3,cancer,Synonym,Aleukemic granulocytic leukemia,Aleukemic granulocytic leukemia
9860/3,9860,2784,/3,cancer,Synonym,Aleukemic myelogenous leukemia,Aleukemic myelogenous leukemia
9860/3,9860,2785,/3,cancer,Related,Aleukemic monocytic leukemia,Aleukemic monocytic leukemia
9860/3,9860,2786,/3,cancer,Related,Chronic monocytic leukemia,Chronic monocytic leukemia
9860/3,9860,2787,/3,cancer,Related,"Eosinophilic leukemia","Eosinophilic leukemia"
9860/3,9860,2788,/3,cancer,Related,"Monocytic leukemia","Monocytic leukemia"
9860/3,9860,2789,/3,cancer,Related,Subacute monocytic leukemia,Subacute monocytic leukemia
9860/3,9860,2790,/3,cancer,Related,Subacute myeloid leukemia,Subacute myeloid leukemia
9860/3,9860,2791,/3,cancer,Synonym,Subacute granulocytic leukemia,Subacute granulocytic leukemia
9860/3,9860,2792,/3,cancer,Synonym,Subacute myelogenous leukemia,Subacute myelogenous leukemia
9861/3,9861,2793,/3,cancer,Preferred,"Acute myeloid leukemia","Acute myeloid leukemia"
9861/3,9861,2794,/3,cancer,Synonym,Acute granulocytic leukemia,Acute granulocytic leukemia
9861/3,9861,2795,/3,cancer,Synonym,Acute myelocytic leukemia,Acute myelocytic leukemia
9861/3,9861,2796,/3,cancer,Synonym,Acute myelogenous leukemia,Acute myelogenous leukemia
9861/3,9861,2797,/3,cancer,Synonym,Acute non-lymphocytic leukemia,Acute non-lymphocytic leukemia
9863/3,9863,2798,/3,cancer,Preferred,"Chronic myeloid leukemia","Chronic myeloid leukemia"
9863/3,9863,2799,/3,cancer,Synonym,"Chronic granulocytic leukemia","Chronic granulocytic leukemia"
9863/3,9863,2800,/3,cancer,Synonym,"Chronic myelocytic leukemia","Chronic myelocytic leukemia"
9863/3,9863,2801,/3,cancer,Synonym,"Chronic myelogenous leukemia","Chronic myelogenous leukemia"
9865/3,9865,2802,/3,cancer,Preferred,Acute myeloid leukemia with t(6;9)(p23;q34); DEK-NUP214,Acute myeloid leukemia with t(6;9)(p23;q34); DEK-NUP214
9866/3,9866,2803,/3,cancer,Preferred,"Acute promyelocytic leukemia, t(15;17)(q22;q11-12)","Acute promyelocytic leukemia, t(15;17)(q22;q11-12)"
9866/3,9866,2804,/3,cancer,Synonym,"Acute promyelocytic leukemia","Acute promyelocytic leukemia"
9866/3,9866,2805,/3,cancer,Synonym,"Acute myeloid leukemia, PML/RAR-alpha","Acute myeloid leukemia, PML/RAR-alpha"
9866/3,9866,2806,/3,cancer,Synonym,"Acute myeloid leukemia, t(15;17)(q22;q11-12)","Acute myeloid leukemia, t(15;17)(q22;q11-12)"
9866/3,9866,2807,/3,cancer,Synonym,"Acute promyelocytic leukemia, PML/RAR-alpha","Acute promyelocytic leukemia, PML/RAR-alpha"
9866/3,9866,2808,/3,cancer,Synonym,FAB M3,FAB M3
9867/3,9867,2809,/3,cancer,Preferred,"Acute myelomonocytic leukemia","Acute myelomonocytic leukemia"
9867/3,9867,2810,/3,cancer,Synonym,FAB M4,FAB M4
9869/3,9869,2811,/3,cancer,Preferred,Acute myeloid leukemia with inv(3)(q21;q26.2) or t(3;3)(q21;q26.2); RPN1-EVI1,Acute myeloid leukemia with inv(3)(q21;q26.2) or t(3;3)(q21;q26.2); RPN1-EVI1
9870/3,9870,2812,/3,cancer,Preferred,Acute basophilic leukemia,Acute basophilic leukemia
9871/3,9871,2813,/3,cancer,Preferred,Acute myeloid leukemia with abnormal marrow eosinophils,Acute myeloid leukemia with abnormal marrow eosinophils
9871/3,9871,2814,/3,cancer,Synonym,"Acute myeloid leukemia, CBF-beta/MYH11","Acute myeloid leukemia, CBF-beta/MYH11"
9871/3,9871,2815,/3,cancer,Synonym,"Acute myeloid leukemia, inv(16)(p13;q22)","Acute myeloid leukemia, inv(16)(p13;q22)"
9871/3,9871,2816,/3,cancer,Synonym,"Acute myeloid leukemia, t(16;16)(p13;q11)","Acute myeloid leukemia, t(16;16)(p13;q11)"
9871/3,9871,2817,/3,cancer,Synonym,Acute myelomonocytic leukemia with abnormal eosinophils,Acute myelomonocytic leukemia with abnormal eosinophils
9871/3,9871,2818,/3,cancer,Synonym,FAB M4Eo,FAB M4Eo
9872/3,9872,2819,/3,cancer,Preferred,"Acute myeloid leukemia, minimal differentiation","Acute myeloid leukemia, minimal differentiation"
9872/3,9872,2820,/3,cancer,Synonym,Acute myeloblastic leukemia,Acute myeloblastic leukemia
